Id_bien;No_voie;BTQ;Type _voie;Voie;Total_ pieces ;Surface_local;Surface Carrez;Type_local;Id_codedep_codecommune
9173;59;;RUE;DES COURLIS;4;65;66,61;Maison;78_586
9174;31;;RUE;GERARD PHILIPE;4;80;81,27;Appartement;78_621
9175;45;;RUE;CARNOT;6;112;110,18;Appartement;78_646
9176;24;;RUE;JACQUES LEMERCIER;1;26;25,06;Appartement;78_646
9177;9001;;RUE;DU MONSOREAU LE MONSOREAU;4;67;68,03;Appartement;80_021
9178;9001;;RUE;DU MONSOREAU LE MONSOREAU;4;67;68,25;Appartement;80_021
9179;15;;RUE;RAPHAEL;5;97;119,34;Maison;80_021
9180;27;;RUE;MARCEL HOLLEVILLE;2;25;19;Appartement;80_533
9181;9001;F;;OREE DES PINS;3;48;43,18;Maison;80_649
9182;1;;RUE;PAUL GAUGUIN;2;46;46,52;Appartement;82_037
9183;154;;RUE;DE PROVENCE;1;24;23,39;Appartement;83_009
9184;164;;BD;DE PIERREPLANE;1;24;24,02;Maison;83_009
9185;21;;RUE;DES ECOLES;1;34;33,98;Appartement;83_009
9186;6;;PL;DU MURIER;1;25;28,67;Appartement;83_019
9187;10;;RUE;DE LA FRATERNITE;3;58;52,8;Appartement;83_049
9188;9001;;RES;LES RESTANQUES DU THOUAR;5;92;92,43;Appartement;83_062
9189;12;;RUE;DE LA RIGOURETTE;2;25;25,8;Appartement;83_070
9190;173;;RUE;DES DAUPHINS;2;26;26,72;Appartement;83_071
9191;775;;BD;JEAN MOULIN;1;33;33,33;Appartement;83_118
9192;255;;CHE;DE MAR VIVO A LA VERNE;3;68;67,51;Appartement;83_126
9193;496;;BD;DES ECOLES;3;61;58,35;Appartement;83_129
9194;7;A;CHE;DES CANTONS;2;29;35,25;Appartement;84_056
9195;11;C;RUE;DE LA REDOUTE;4;112;112,17;Appartement;85_047
9196;28;;RUE;DU PORTEAU;3;57;58,59;Appartement;85_092
9197;9001;;RES;CHAMIRAUD;3;58;58,93;Appartement;85_092
9198;56;;RUE;DU GEN LECLERC;2;55;56,55;Appartement;85_163
9199;1;;RUE;DES GRANDES PIECES;3;69;70,02;Maison;85_222
9200;16;;RUE;GEORGES CLEMENCEAU;2;48;48,9;Maison;85_234
9201;9001;;RES;L'OREE DU LAC;2;25;24,04;Appartement;85_288
9202;32;;BD;DE L ABBE GEORGES FREMONT;5;113;109,67;Appartement;86_194
9203;2;;RUE;ZIWER PACHA;1;33;30;Appartement;88_114
9204;10;;AV;HENRI SELLIER;2;44;44,84;Appartement;88_160
9205;18;C;;LE KERTOFF;2;47;44,46;Appartement;88_196
9206;51;;RUE;DE STALINGRAD;2;32;32,2;Appartement;88_372
9207;8;;CHE;DE LA MAIX;3;74;69,59;Appartement;88_383
9208;73;;RUE;DE LORRAINE THAON;3;101;90,52;Appartement;88_465
9209;6;;RUE;RASPAIL;4;83;69,7;Appartement;91_021
9210;10;;PL;FEDERICO GARCIA LORCA;1;26;27,07;Appartement;91_103
9211;7;;AV;DE L ILE DE FRANCE;3;70;72,45;Appartement;91_161
9212;85;;BD;JEAN JAURES;3;67;67,5;Appartement;91_174
9213;7;;ALL;DU CABESTAN;6;116;130,55;Maison;91_228
9214;3;;RUE;DE PARIS;5;50;47,63;Appartement;91_347
9215;5;;RUE;DU DAUPHINE;4;73;77,86;Appartement;91_377
9216;52;;AV;SAINT MARC;5;108;106,35;Appartement;91_377
9217;2;;RUE;PAUL FORT;2;46;46,03;Appartement;91_425
9218;1;;RUE;DE NOZAY;3;55;54,77;Appartement;91_425
9219;20;;RUE;CEPAGE BAKO;4;76;77,14;Maison;91_468
9220;2;;PAS;DU NORD;3;52;52,99;Appartement;91_511
9221;45;;RUE;LA FONTAINE CORNAILLE;4;69;67,83;Appartement;91_514
9222;10;;;PARC DE CHANTELOUP;3;50;50,04;Appartement;91_552
9223;1;;RUE;BLIN;1;29;32,22;Appartement;91_645
9224;221;;AV;HENRI BARBUSSE;3;65;65,31;Appartement;91_657
9225;4;;AV;CASSIOPEE;2;47;47,6;Appartement;91_659
9226;25;;RUE;DES BOULEAUX;2;60;49,17;Appartement;91_661
9227;4;;SQ;D'ANJOU;3;57;57,78;Appartement;91_691
9228;58;;RUE;MAURICE BOKANOWSKI;3;55;57,77;Appartement;92_004
9229;38;;RUE;DE LA ROCHEFOUCAULD;4;90;139,17;Appartement;92_012
9230;5;;RUE;DU MEROU;5;104;100,1;Appartement;92_019
9231;129;;RUE;MARIE FICHET;3;56;100,88;Maison;92_023
9232;85;;RUE;DU MARECHAL JOFFRE;2;31;34,06;Appartement;92_025
9233;9;;VLA;FALLET;4;149;128,3;Maison;92_026
9234;39;;RUE;DES FAUVELLES;4;57;21,22;Appartement;92_026
9235;38;;BD;DE LA REPUBLIQUE;2;51;52,59;Appartement;92_035
9236;7;;RUE;DU CHATEAU;2;38;37,97;Appartement;92_035
9237;11;;RUE;BASLY;1;18;21,42;Appartement;92_036
9238;14;;RUE;SERGENT;3;35;46,4;Appartement;92_040
9239;32;;RUE;JULES FERRY;4;82;82,16;Appartement;92_040
9240;17;;RUE;ROGER SALENGRO;2;31;31,46;Appartement;92_040
9241;1;;RUE;GUY MOQUET;3;61;63,73;Appartement;92_046
9242;19;;RUE;CARVES;2;35;32,25;Appartement;92_049
9243;44;;RUE;MARIUS JACOTOT;1;18;14,87;Appartement;92_062
9244;28;;RUE;VICTOR HUGO;2;42;40,08;Appartement;92_062
9245;4;;RUE;ANDRE MESSAGER;3;54;52,61;Appartement;92_063
9246;7;;PL;DE L EGLISE;2;40;22,25;Appartement;92_063
9247;35;;RUE;DU DOCTEUR ZAMENHOFF;4;79;55,18;Appartement;92_063
9248;17;;RUE;DE VERSAILLES;1;86;65,67;Appartement;92_077
9249;57;;AV;VICTOR HUGO;2;30;29,28;Appartement;93_001
9250;9;;RUE;GUYNEMER;3;60;61,03;Appartement;93_031
9251;171;;AV;DE LA REPUBLIQUE;1;24;23,19;Appartement;93_031
9252;4;;RUE;JEAN DUDA;2;21;20,31;Appartement;93_045
9253;66;;RUE;DE PARIS;3;55;100,5;Appartement;93_048
9254;85;;RUE;DE LA SOLIDARITE;4;76;76,54;Appartement;93_048
9255;60;;BD;JEANNE D ARC;4;69;59,55;Appartement;93_048
9256;14;;AV;DU CENTRE PROLONGEE;3;66;66,85;Appartement;93_049
9257;85;B;AV;CARNOT;5;134;159,91;Maison;93_049
9258;34;;AV;GEORGES CLEMENCEAU;3;72;72,89;Appartement;93_049
9259;74;;AV;DU GENERAL LECLERC;3;50;44,91;Appartement;93_055
9260;12;;RUE;DES 7 ARPENTS;2;42;41,98;Appartement;93_061
9261;5;;RUE;LUCIEN PIRON;2;55;54,66;Appartement;93_064
9262;24;;CITE;MONTJOIE;3;48;45,68;Appartement;93_066
9263;139;;RUE;GABRIEL PERI;2;45;44,86;Appartement;93_066
9264;105;;GR;GRANDE RUE;2;50;53,44;Appartement;93_077
9265;22;;CHE;LATERAL;3;102;118,02;Appartement;94_002
9266;1;;ALL;MARGUERITE YOURCENAR;2;57;53,93;Appartement;94_002
9267;5;;RUE;CHEVREUL;2;48;47,7;Appartement;94_022
9268;5;B;RUE;HENRI THIRARD;3;73;68,56;Appartement;94_038
9269;17;B;RUE;QUATORZE JUILLET;4;86;86;Appartement;94_043
9270;17;B;RUE;QUATORZE JUILLET;3;62;61,28;Appartement;94_043
9271;47;;RUE;DU GENERAL LECLERC;1;20;18,09;Appartement;94_043
9272;25;T;AV;EUGENE THOMAS;2;58;57,87;Appartement;94_043
9273;113;;AV;GAMBETTA;4;78;77,89;Appartement;94_046
9274;14;;AV;MAL DE LATTRE DE TASSIGNY;3;63;63,66;Appartement;94_073
9275;162;B;RUE;DE PARIS;3;36;34,65;Appartement;94_078
9276;7;;ALL;DE DERRIERE LES JARDINS;3;72;72,1;Appartement;94_079
9277;4;;RUE;COLETTE;2;51;51;Appartement;94_081
9278;19;B;AV;PIERRE SEMARD;5;72;71,5;Maison;95_051
9279;42;;AV;DES GENOTTES;1;18;18,94;Appartement;95_127
9280;15;;BD;MERVEILLES;1;40;38,78;Appartement;95_127
9281;4;;PL;DES ARTS;5;88;89,39;Appartement;95_219
9282;50;;QUAI;DU GENIE;4;84;84,51;Appartement;95_306
9283;106;;RUE;DES CHESNEAUX;2;36;35,97;Appartement;95_428
9284;1;;RUE;GUYNEMER;2;34;34,36;Appartement;95_563
9285;26;;AV;DE PARIS;1;30;28,31;Appartement;95_598
9286;23;;RUE;BLANCHE;2;42;37,38;Appartement;95_598
9287;10;;ALL;DES ALOUETTES;4;77;98,11;Maison;95_598
9288;12;;RUE;RENE FONCK;5;97;95,95;Appartement;95_604
9289;3;;BD;CARNOT;2;44;43,7;Appartement;95_680
9290;94;A;RTE;DE RAVINE VILAINE;3;64;64,2;Appartement;972_209
9291;22;;RUE;DES ANTHURIUMS;1;19;19,05;Appartement;972_231
9292;26;;RUE;DES BANCOULIERS;2;50;49,63;Appartement;974_411
9293;118;;CHE;DE BOIS ROUGE;2;36;35,02;Appartement;974_411
9294;5038;;;LES VIEUX BAINS;1;26;27,18;Appartement;04_094
9295;;;RES;LE CHRISTIANA;1;25;24,87;Appartement;04_226
9296;1;;RUE;PLUMIER;3;61;57,08;Appartement;13_202
9297;77;;RUE;HAUTE;3;59;58,35;Appartement;14_333
9298;1;;RUE;HIPPOLYTE TOUPET;3;75;73,7;Appartement;14_338
9299;1;;RUE;CARNOT;1;46;29,53;Appartement;14_715
9300;9021;;VC;RES LE VILLAGE DE LA PLAGE;2;24;23,71;Appartement;14_754
9301;25;;RES;LES FERMES DE L OCEAN;3;42;37,47;Maison;17_094
9302;14;;RUE;DE L ISLET;2;24;23,06;Appartement;22_094
9303;5071;;;LES ARCADES;3;67;66,3;Appartement;22_179
9304;5;;RES;PARC DE GAILLON;2;44;43,66;Appartement;27_275
9305;6;;PL;DU VIEUX RENE;3;101;115,51;Appartement;27_681
9306;100;;RUE;SAINT BRICE;3;72;72,69;Appartement;28_085
9307;58;;RUE;DU PRIEURE ST THOMAS;2;37;34,8;Appartement;28_140
9308;5231;;;PORTO;3;97;61,93;Appartement;2A_198
9309;47;;AV;MARCEL LEMOINE;1;33;33,5;Appartement;36_044
9310;2;;ALL;LEONARD DE VINCI;3;63;62,99;Appartement;37_050
9311;108;;AV;CRONSTADT;1;40;41,85;Appartement;40_192
9312;92;;AV;DE PARIS;3;70;66,19;Appartement;42_187
9313;23;;QUAI;SAINT PAUL;3;44;30,1;Appartement;44_211
9314;11;;AV;DU GEN LECLERC;2;35;30,05;Appartement;45_191
9315;21;;AV;DE LA MER;3;62;61,3;Appartement;50_031
9316;13;;RUE;CLEMENT DESMAISONS;4;177;180;Appartement;50_218
9317;2;;RUE;STE GENEVIEVE BEAUSEJOUR;4;65;66,29;Appartement;54_451
9318;26;;RUE;DE LANVEUR;3;56;57,1;Appartement;56_121
9319;10;;AV;DE LA REPUBLIQUE;1;18;19,21;Appartement;60_057
9320;1;;RUE;SAINT EXUPERY;2;41;39,98;Appartement;62_893
9321;4;;RUE;COEFFORT;4;80;77,18;Appartement;72_181
9322;5;;RUE;SAINT NICOLAS;1;15;14,37;Appartement;75_112
9323;504;;AV;DE L HAUTIL;3;67;67,75;Appartement;78_123
9324;1;;RUE;DE LA BRASSERIE ST ROCH;2;50;42,76;Appartement;78_361
9325;52;;RUE;EMILE REAUBOURG;3;57;58,64;Appartement;78_361
9326;110;;RTE;DE HOUDAN;4;88;88,64;Appartement;78_362
9327;40;;RUE;BERNARD CUMINAL;4;81;79,91;Maison;80_021
9328;7;;GR;GRANDE RUE;2;42;39,87;Appartement;80_039
9329;226;;AV;DES BERGES;3;55;58,99;Appartement;83_023
9330;8;;AV;DES ROSES;3;52;51,54;Appartement;85_226
9331;4;;RUE;DU CAILLAUD;5;102;110,56;Maison;87_075
9332;90;;RUE;DE LA REPUBLIQUE;3;57;57,15;Appartement;91_223
9333;14;;RUE;DU QUATRIEME ZOUAVE;1;26;25,58;Appartement;93_064
9334;22;Q;RUE;JEAN MARIE PRUGNOT;3;58;55,82;Appartement;94_044
9335;1;;RUE;DE FRANCHE COMTE;6;112;117,12;Maison;95_091
9336;16;;RUE;DES CHARBONNIERS;3;61;64,01;Appartement;95_199
9337;254;;RUE;PAUL BERT;1;40;37,93;Appartement;95_219
9338;4;;AV;ARISTIDE MAILLOL;4;79;77,92;Appartement;95_424
9339;23;;RUE;JULES GUESDE;3;70;70,62;Appartement;34_172
9340;377;;RUE;DES ABATTOIRS;4;87;88,7;Appartement;01_173
9341;103;;MAIL;DU NEUTRINO;5;110;110,13;Maison;01_313
9342;33;;RUE;DE GENEVE;3;56;53,43;Appartement;01_354
9343;13;;RUE;PAUL DOUMER;2;40;31,6;Appartement;02_408
9344;;;;LA FOSSE SALMON;2;58;58,67;Appartement;02_810
9345;7054;;;LA CHAPELLE;1;20;14,41;Appartement;04_006
9346;7224;;;LES HAUTES PLAINES;1;24;24,25;Appartement;04_094
9347;808;;CHE;DES COMBES;3;66;66,65;Appartement;06_004
9348;6;;RUE;DE LA CREMAILLERE;3;75;76,24;Appartement;06_012
9349;164;;ALL;DANY BERNARD;3;60;69,28;Maison;06_030
9350;14;;RUE;DES MOULIERES;2;34;34,55;Appartement;06_030
9351;71;;AV;DE SOSPEL;1;31;32,18;Appartement;06_083
9352;11;B;BD;FRANCK PILATTE;2;43;44,36;Appartement;06_088
9353;1;;RLE;DES MOULINS;3;42;44,15;Appartement;06_088
9354;6;;RUE;SAINTE REPARATE;3;78;95,59;Appartement;06_088
9355;7;;RUE;SAINT VINCENT;2;46;38,1;Appartement;06_088
9356;149;;BD;GAMBETTA;2;69;44,36;Appartement;06_088
9357;18;;AV;DE L EUROPE;3;76;75,81;Appartement;07_010
9358;27;;AV;DE NIMES;2;52;56,57;Appartement;07_324
9359;21;;ALL;DES RESIDENCES DE CHAPOTTE;2;54;54,2;Appartement;07_324
9360;1;;AV;CLAUDE EXPILLY;1;147;143;Appartement;07_331
9361;22;;AV;JEAN JAURES;4;84;84,64;Appartement;10_297
9362;459;;RES;HAWAI;3;26;16,49;Maison;11_202
9363;10;;RUE;FREDERIC MISTRAL;4;70;67,96;Appartement;13_022
9364;41;;RUE;LOUIS VIGNOL;2;32;40,97;Appartement;13_028
9365;37;B;CHE;DU PUITS DE BRUNET;3;64;65,06;Appartement;13_028
9366;2;;AV;DU PRE;2;42;42,66;Appartement;13_028
9367;15;;RUE;DE LA JOLIETTE;1;28;26,23;Appartement;13_202
9368;2;;BD;BONNES GRACES;3;70;69,09;Appartement;13_203
9369;13;;RUE;FORTUNE JOURDAN;3;28;29,73;Appartement;13_203
9370;36;;RUE;FRANCOIS BARBINI;3;60;65,14;Appartement;13_203
9371;7;;VC;SQ  NATIONAL;3;50;48,84;Appartement;13_203
9372;273;;BD;CHAVE;4;78;73,31;Appartement;13_204
9373;24;;BD;FRANCOISE DUPARC;2;58;51,52;Appartement;13_204
9374;1;;RUE;CHARRAS;3;58;57,58;Appartement;13_207
9375;145;;BD;PERIER;3;70;67,72;Appartement;13_208
9376;43;;TRA;PARANGON;2;51;50,8;Appartement;13_208
9377;125;;TRA;PARANGON;2;43;43,27;Appartement;13_208
9378;9;;TRA;DE LA GOUFFONNE;3;66;66,74;Appartement;13_209
9379;42;;RUE;HENRI TOMASI;3;68;68,26;Appartement;13_209
9380;10;;AV;RAOUL FOLLEREAU;2;40;42;Appartement;13_211
9381;2;A;RUE;FONTAINIEU;2;32;25,03;Appartement;13_212
9382;195;;AV;DES OLIVES;3;100;93,8;Maison;13_213
9383;55;;CHE;DE LA PELOUQUE;3;36;47,47;Appartement;13_216
9384;18;;RUE;MAURICE ALLAIRE;2;33;32,74;Appartement;14_079
9385;80;;BD;LEROY;1;27;26,44;Appartement;14_118
9386;9;;RUE;DES PALENES;2;47;46,88;Appartement;17_109
9387;14;;RUE;SAINT MICHEL;2;65;46,06;Maison;17_300
9388;6;;RUE;FLEURIAU;2;50;49;Appartement;17_300
9389;10;;RUE;DES BEGONIAS;4;69;67,4;Appartement;17_415
9390;12;;RUE;CATHERINOT;3;60;56,05;Appartement;18_033
9391;33;;AV;DU MIDI;1;50;44,78;Appartement;19_243
9392;4;B;RUE;DUGUAY TROUIN;2;36;35,44;Appartement;22_282
9393;3;;RUE;SOPHIE TREBUCHET;2;31;30,83;Appartement;25_056
9394;3;;RUE;DES FRERES MONTGOLFIER;3;79;69,35;Appartement;26_362
9395;7;;RUE;WALDECK ROUSSEAU;2;51;50,8;Appartement;29_019
9396;19;;RUE;ALBERT DE MUN;4;105;97;Appartement;29_105
9397;;;RUE;DU MARECHAL JUIN;2;50;50,17;Appartement;2A_247
9398;7;;RUE;DES MARCHANDS;1;26;27,81;Appartement;30_189
9399;41;;RUE;PAUL VALERY;2;33;32,45;Appartement;31_555
9400;9002;;RUE;VICTOR HAMM;3;65;64,43;Appartement;33_019
9401;15;;RUE;DES MENUTS;2;46;48,7;Appartement;33_063
9402;22;;RUE;BIGOT;1;20;19,53;Appartement;33_063
9403;35;;RUE;SAINT JAMES;2;43;39,18;Appartement;33_063
9404;2;;RUE;DURANTEAU;2;30;28,83;Appartement;33_063
9405;71;;CRS;BALGUERIE STUTTENBERG;1;33;31,86;Appartement;33_063
9406;30;;RUE;ARISTIDE BRIAND;4;72;78,27;Appartement;33_119
9407;9024;;RES;DU LAC;4;72;73,55;Maison;33_214
9408;1;;RUE;ANTONIN ANTOUNE;2;44;43,79;Appartement;33_318
9409;5;B;AV;DE CANDAU;2;45;42,57;Appartement;33_318
9410;3;;AV;DU MENHIR;6;95;83,18;Maison;33_318
9411;17;;RUE;DU CHATEAU;1;27;27,14;Appartement;33_498
9412;16;;RUE;CAMILLE PELLETAN;2;53;53,29;Appartement;33_522
9413;690;;CRS;DE LA LIBERATION;1;21;20,43;Appartement;33_522
9414;3;;RUE;DU 19 MARS 1962;2;47;48,17;Appartement;33_550
9415;5;;AV;PASTEUR;1;20;20,79;Appartement;34_023
9416;15;;RUE;DE LA VENE;4;67;87,51;Maison;34_024
9417;260;;RUE;DES REMPARTS;2;38;38,3;Appartement;34_145
9418;162;;AV;SAINT MAURICE;3;55;52,16;Appartement;34_192
9419;13;;RUE;PASCAL;1;40;37,21;Appartement;34_301
9420;18;;AV;MONSEIGNEUR MOUEZY;2;45;44,76;Appartement;35_238
9421;41;;SQ;ANTOINE DE CONDORCET;3;60;58,23;Appartement;35_238
9422;1;;PL;LEO LAGRANGE;3;71;68,02;Appartement;37_122
9423;89;;BD;JEAN JAURES;3;65;67;Appartement;37_122
9424;2;1;RUE;JEAN BRULEY;5;105;93,73;Maison;37_261
9425;6;;ALL;AIME DE LA ROCHEFOUCAULD;1;19;17,96;Appartement;37_261
9426;6;;RUE;DE L OBIOU;3;74;74,06;Appartement;38_169
9427;20;;RUE;GENISSIEU;1;24;24,44;Appartement;38_185
9428;37;;RUE;LESDIGUIERES;4;91;85,97;Appartement;38_185
9429;56;;BD;MAL FOCH;5;116;118,33;Appartement;38_185
9430;40;;RUE;HONORE DE BALZAC;2;56;62,47;Appartement;38_185
9431;3;B;RUE;DU DOCTEUR CALMETTE;3;43;56,41;Appartement;38_185
9432;113;;RUE;DU BAS RIVES;5;63;69,69;Appartement;38_337
9433;350;;RUE;DESIRE MONNIER;1;27;27,35;Appartement;39_300
9434;80;;CHE;DES MAQUISARDS;1;18;17,82;Appartement;39_441
9435;6;;RUE;DE LA HIRE;4;73;77,55;Appartement;40_088
9436;71;;AV;JULIAN GRIMAU;1;33;33,36;Appartement;40_312
9437;35;;RUE;DES BLEUETS;3;77;81,2;Appartement;42_189
9438;8;;RUE;P ET D PONCHARDIER;3;72;71,92;Appartement;42_218
9439;24;;RUE;DU HUIT MAI 1945;3;89;76,9;Appartement;42_223
9440;5068;;;LE BOURG;3;62;62,27;Appartement;42_301
9441;13;;RUE;D ORLEANS;4;160;154,89;Appartement;44_109
9442;114;B;RUE;DES RENARDIERES;2;43;44,18;Appartement;44_109
9443;12;;RUE;OUCHE DE VERSAILLES;2;41;41,24;Appartement;44_109
9444;95;;AV;DE LA PATOUILLERIE;4;71;70,47;Appartement;44_114
9445;13;;AV;DE LA MER;1;24;24,42;Appartement;44_132
9446;139;;AV;DE BONNE SOURCE;1;24;24,68;Appartement;44_132
9447;1;B;CHE;DES MOUETTES;1;21;22,27;Appartement;44_182
9448;24;;RUE;DE LA REPUBLIQUE;5;142;175,05;Appartement;45_234
9449;10;B;RUE;D AMBERT;2;48;48,13;Appartement;45_284
9450;36;;RUE;DU PONT BORDEAU;4;76;76,49;Appartement;45_284
9451;56;B;RTE;DE ST MESMIN;1;32;27,01;Appartement;45_298
9452;21;;RUE;DURANTON;2;70;69,42;Appartement;47_001
9453;11;;RUE;VAUVERT;2;38;37,86;Appartement;49_007
9454;26;;RTE;DE COUTANCES;3;53;55;Appartement;50_165
9455;2;;RES;LES MAISONS DE LA PLAGE;2;33;34;Maison;50_403
9456;29;;RUE;DE REIMS;3;74;64,64;Appartement;51_230
9457;104;;QUAI;BEATRIX DE GAVRE;2;38;31,34;Appartement;53_130
9458;117;;QUAI;PAUL BOUDET;3;63;60,06;Appartement;53_130
9459;16;;RUE;EMILE ZOLA;2;45;42,29;Appartement;54_115
9460;77;;RUE;SERGENT BLANDAN;1;16;16;Appartement;54_395
9461;16;;RUE;EMILE GALLE;4;89;98,52;Appartement;54_395
9462;5;;RUE;PIERRE MENDES FRANCE;3;73;70,21;Maison;58_088
9463;31;;RUE;ESQUERMOISE;5;120;111,94;Appartement;59_350
9464;5;;RUE;FRANKLIN;2;48;48,04;Appartement;59_350
9465;40;;RUE;ROGER SALENGRO;4;80;78,15;Appartement;59_360
9466;1;;RUE;DE NOYON;3;88;81,02;Appartement;60_159
9467;25;;RUE;DE LA REPUBLIQUE;4;64;44,91;Appartement;60_395
9468;2;;RUE;MUTINOT;4;90;89,5;Appartement;62_160
9469;5;;RUE;DES COQUELICOTS;4;96;96,48;Maison;69_027
9470;27;;BD;DE LA REPUBLIQUE;2;51;51,22;Appartement;69_040
9471;59;;RTE;DE PONTCHARRA;2;60;56,74;Appartement;69_200
9472;10;;CHE;DE LA CROIX PIVORT;3;64;64,31;Appartement;69_202
9473;652;;BD;PIERRE PASQUIER;3;62;63,98;Appartement;69_264
9474;2694;;RTE;DE STRASBOURG;2;58;58,7;Appartement;69_286
9475;110;;QUAI;PIERRE SCIZE;3;82;78,87;Appartement;69_385
9476;123;;RUE;DU CHATEAU DE LA DUCHERE;3;53;57,84;Appartement;69_389
9477;47;;RUE;PROFESSEUR PATEL;6;118;116,21;Appartement;69_389
9478;12;;RUE;BARON BOUVIER;4;62;105,35;Appartement;70_550
9479;13;;RUE;DE SOUS CASSAN;4;60;62,26;Appartement;74_012
9480;13;;RUE;DE LA FERRONNERIE;1;32;31,91;Appartement;75_101
9481;5;;RUE;JEAN JACQUES ROUSSEAU;1;8;11,51;Appartement;75_101
9482;169;;RUE;MONTMARTRE;2;46;49,26;Appartement;75_102
9483;62;;RUE;MONTMARTRE;3;33;35,02;Appartement;75_102
9484;40;;RUE;DE MONTMORENCY;3;35;35,56;Appartement;75_103
9485;67;;RUE;ST LOUIS EN L ILE;1;40;24,65;Appartement;75_104
9486;257;;RUE;SAINT JACQUES;3;92;95,8;Appartement;75_105
9487;2;;RUE;DU CANIVET;1;40;44,14;Appartement;75_106
9488;54;;RUE;DU COLISEE;3;34;24,95;Appartement;75_108
9489;29;;BD;DE COURCELLES;1;17;18,42;Appartement;75_108
9490;23;;RUE;PIERRE SEMARD;4;69;68,23;Appartement;75_109
9491;21;B;RUE;DE PARADIS;5;142;130,69;Appartement;75_110
9492;8;;CRS;DES PETITES ECURIES;1;25;18,08;Appartement;75_110
9493;6;;RUE;DES GONCOURT;2;26;26,48;Appartement;75_111
9494;2;B;PAS;DU CHEMIN VERT;2;32;34,25;Appartement;75_111
9495;110;;RUE;DE MONTREUIL;3;53;52,55;Appartement;75_111
9496;133;;AV;DU MAINE;3;69;68,6;Appartement;75_114
9497;5;;RUE;MAURICE ROUVIER;2;30;36,22;Appartement;75_114
9498;288;;RUE;DE VAUGIRARD;1;11;9,74;Appartement;75_115
9499;34;;RUE;ERLANGER;4;109;116,12;Appartement;75_116
9500;4;B;RUE;PIERRE GUERIN;3;50;48,82;Appartement;75_116
9501;38;;RUE;PIERRE DEMOURS;4;77;79,18;Appartement;75_117
9502;11;B;RUE;AMPERE;6;214;212,71;Appartement;75_117
9503;8;;RUE;LECHAPELAIS;2;24;24,74;Appartement;75_117
9504;120;;RUE;NOLLET;3;63;65,67;Appartement;75_117
9505;89;;RUE;BELLIARD;2;30;26;Appartement;75_118
9506;72;;RUE;MARCADET;3;43;43,04;Appartement;75_118
9507;113;;RUE;DE MEAUX;1;10;10,03;Appartement;75_119
9508;103;;RUE;COMPANS;1;92;92,3;Appartement;75_119
9509;21;;RUE;MANIN;2;66;71,52;Appartement;75_119
9510;5;;RUE;DE L EST;1;20;20,36;Appartement;75_120
9511;22;;RUE;DU CAPITAINE MARCHAL;1;20;19,95;Appartement;75_120
9512;69;;AV;GAMBETTA;3;55;43,8;Appartement;75_120
9513;36;;RUE;DE LAGNY;2;22;21,07;Appartement;75_120
9514;62;;RUE;SYLVESTRE DUMESNIL;2;45;64,02;Maison;76_647
9515;15;;RUE;CHARLES LEFEBVRE;3;59;59,13;Appartement;77_014
9516;16;;RUE;DE LA GARE;1;43;43,6;Appartement;77_014
9517;9001;;;AVE DE GAULLE 27 FOUGERES;3;57;56,32;Appartement;77_014
9518;10;;ESP;DES GUINANDIERS;4;70;68,23;Appartement;77_018
9519;4;;RUE;PARMENTIER;3;66;66,33;Appartement;77_108
9520;13;;RUE;BERANGER;2;47;48,46;Appartement;77_186
9521;20;B;RUE;DU CENTRE;3;63;64,23;Appartement;77_251
9522;9;;ALL;DU HARAS;2;37;37,52;Appartement;77_258
9523;3;;ALL;GDE ALL DE LA FAISANDERIE;4;83;84,62;Appartement;77_258
9524;102;;RUE;DES LABOURS;4;79;78,34;Appartement;77_268
9525;31;;RUE;FATOU;4;129;123,02;Maison;77_284
9526;69;;RUE;DE PARIS;1;31;38,64;Appartement;77_372
9527;60;;AV;LUCIEN BRUNET;1;28;28,54;Appartement;77_373
9528;2;;RUE;DES VIOLETTES;3;60;59,4;Appartement;77_390
9529;21;;RUE;DES GRISARDES;4;84;88,28;Maison;77_431
9530;22;;ALL;DES TERRASSES;7;135;114,4;Appartement;77_468
9531;20;;ALL;DE LA CARAVELLE;6;119;122,77;Maison;77_468
9532;5;;ALL;DU GRAND BREUIL;5;93;92,34;Appartement;77_468
9533;49;;RUE;DE LAGNY;4;62;57,8;Appartement;77_517
9534;1;;RUE;JACQUES TATI;1;24;24,2;Appartement;78_073
9535;14;;RUE;DES CHEVREFEUILLES;4;78;80;Maison;78_262
9536;3;;RUE;PHILIBERT DELORME;2;48;49,44;Appartement;78_297
9537;12;;PARC;DE DIANE;3;78;75,02;Appartement;78_322
9538;1;;PL;LECLERC DE HAUTECLOQUE;3;55;55,9;Appartement;78_545
9539;9;;RUE;WALDECK ROUSSEAU;3;74;71,7;Appartement;81_065
9540;10;;RUE;D ELIE;4;76;73,56;Appartement;82_121
9541;128;;RUE;CHARLES GOUNOD;2;18;27,52;Appartement;83_009
9542;6;;RUE;ERNEST RENAN;3;65;61,03;Appartement;83_090
9543;16;;RUE;DE L HOSPICE;2;34;43,3;Appartement;83_124
9544;567;;CC;119 DIT DU VIEUX REYNIER;4;80;97;Appartement;83_126
9545;53;;MTE;DES GALETS;2;50;49,58;Appartement;83_129
9546;2;;RUE;GABRIEL PERI;3;70;70,71;Appartement;83_130
9547;9001;;RES;DU PIN ROLLAND;4;67;68,17;Appartement;83_153
